AWBL,SABD,VAn3,VAn6,VAn7,VAn5,VAn4,VAn2,VAn1,AWBR,CANL,PVDL,CANR,excgl,RMFR,SMDDR,SMDDL,SAADR,URXR,RIH,RIGL,ADER,ADEL,FLPR,FLPL,ASKL,AIAL,URAVR,URYVR,IL1VR,RMDR,RMHR,URAVL,PVR,AVM,BWM_DL08,BWM_DL04,BWM_DL05,BWM_DL07,BWM_DL03,BWM_DL01,BWM_DL02,BWM_DL06,AVAL,URXL,IL2VL,IL1VL,RIBL,OLQVL,CEPDL,BWM_DR07,BWM_DR05,AIBR,URBL,URYDR,OLQDR,BWM_DR01,BWM_DR03,CEPDR,BWM_DR06,BWM_DR02,BWM_DR04,AVAR,OLQVR,OLLR,IL2R,IL2L,IL1L,SAAVL,AVJL,AVHL,RIVL,ALNL,SDQL,ALMR,RMDDL,ALNR,IL1R,AINR,AVJR,AVHR,SDQR,SMBDL,CEPVL,RIMR,RMFL,ADAR,BAGL,ASER,BWM_VR08,BWM_VL06,BWM_VL02,RMDVL,SIAVR,AVDL,PVCR,RIFR,BDUR,AVBR,AVFR,AVFL,ASHR,AIAR,ASKR,PVQR,RMGR,ASJR,AIMR,ASGR,PVPR,AVBL,BWM_DR08,URBR,RMDL,URYVL,BAGR,AVKR,AVKL,SIADR,SIBDR,ADFR,AWAR,AWCR,ASIR,AINL,AFDR,AUAR,AIYR,SMBDR,SMBVR,PVPL,AQR,PVCL,SAAVR,SAADL,SMDVR,RMDVR,SIAVL,RMHL,RICL,SIBVR,RID,AVDR,ALML,BDUL,ASHL,ADFL,RMGL,PVQL,AIML,ASJL,AIBL,AUAL,AFDL,ASGL,BWM_VL04,BWM_VL01,BWM_VL03,BWM_VL08,BWM_VL07,BWM_VL05,AVEL,ADLL,AVER,ALA,ADLR,BWM_VR06,BWM_VR02,BWM_VR04,BWM_VR07,BWM_VR05,BWM_VR01,BWM_VR03,AWCL,RMEV,CEPVR,AIZR,RICR,ASIL,DVA,RIGR,DVC,PVT,ADAL,RIML,SIBVL,SIBDL,SIADL,RIR,AVL,RIVR,RIS,SMDVL,RIAR,RIAL,RIBR,IL2VR,URADR,IL2DR,IL1DR,OLLL,RIPR,SMBVL,AIZL,AIYL,AWAL,ASEL,RIFL,RMEL,RIPL,RMED,RMER,RMDDR,URYDL,IL1DL,URADL,OLQDL,IL2DL,Other,Neurons,Muscles
8854,0,0,0,0,0,0,0,0,61204,0,0,0,0,6435,97722,68245,13913,254019,61844,9532,13753,50263,0,0,71666,28464,0,20762,16303,0,7722,0,645,0,0,0,0,0,0,0,0,0,10662,0,0,0,11619,0,0,0,0,20061,17589,0,0,0,0,0,0,0,0,43167,17479,24863,11049,22699,40295,35512,12444,41189,64084,4993,48466,71831,11396,1825,21036,29398,4798,11713,23721,9115,62319,84191,17452,123485,37823,62675,0,0,0,2073,10693,49934,2211,16510,22796,16325,6037,25697,98612,8007,110009,25987,39047,110336,19188,0,1396,32461,0,9691,11063,0,50507,16891,10817,25647,20929,152805,17450,212126,30098,174845,4657,290605,7620,15478,6907,9110,38942,12306,36944,13213,55374,7928,11563,5877,15706,18183,9150,39880,51004,21206,139019,19887,46068,28194,6449,60159,158713,8104,21026,28507,0,11583,12199,0,8445,24830,45648,222767,27016,48723,209774,0,0,0,11864,17254,14369,20080,175920,0,54781,38470,34187,31869,127772,30391,10792,12519,10995,62525,6483,8542,4398,88281,19774,26839,39117,37750,52924,84668,30986,5975,0,0,0,0,30614,37615,106504,42592,35279,113616,71542,0,0,0,0,10961,0,0,0,0,0,0,0,0
8222,0,0,0,0,0,0,0,0,64712,0,0,0,0,7327,96570,67155,17403,208834,67158,8694,15146,64863,0,0,66318,36619,0,33550,8869,0,7622,0,1726,0,0,0,0,0,0,0,0,0,10703,0,0,0,10520,0,0,0,0,16986,0,0,0,0,0,0,0,0,0,31113,14185,23225,12902,16234,44917,36544,7314,39098,65446,6365,46880,67799,11928,1896,22485,35252,14549,12232,24108,8456,45569,78669,17262,109596,40266,36461,0,0,0,2164,10592,35479,2545,16104,21360,22921,9816,28382,95452,4657,118687,28900,31604,101803,27361,0,1357,22723,0,11676,10649,0,47816,16062,11672,24098,17920,158181,28762,201875,36461,192290,6329,269505,8280,15204,8021,8485,39855,8947,38035,13653,54173,6943,10968,5881,13062,22010,9888,16159,44414,21088,153454,18338,45839,26782,6640,57803,219595,6335,24417,38576,0,12190,12026,0,8635,26792,53722,241769,29390,35805,226391,0,0,0,13978,16302,13937,14888,164124,0,55958,51888,35400,48078,118511,30974,5683,11784,16398,51664,7555,8496,4891,89249,21755,31421,38881,36497,46103,97468,29065,0,0,0,0,0,36436,36850,107412,24770,32158,35763,86051,0,0,0,0,9207,0,0,0,0,0,0,0,0
7451,0,0,0,0,0,0,0,0,68596,0,0,0,0,7898,97492,66022,22745,175962,73115,8088,17640,71716,0,0,68548,49463,0,46903,0,0,7835,0,3120,0,0,0,0,0,0,0,0,0,9273,0,0,0,9643,0,0,0,0,17538,0,0,0,0,0,0,0,0,0,33169,11119,19500,15893,0,53499,39030,4645,27994,65220,10200,44994,74339,12311,1946,21824,54582,20634,11204,19252,7888,41290,72206,17086,104647,40331,26522,0,0,0,1990,10648,25781,3648,15409,16259,26020,22894,35810,92026,9814,124450,27295,25418,98925,36326,0,3139,14350,0,12804,10007,0,44791,17484,13357,20082,13005,154784,38159,191717,35972,187418,27625,231976,7178,16073,9573,7456,38660,11044,36856,14410,54354,4706,11092,5545,13685,23028,8171,20072,38091,23457,145554,18320,45218,26678,6826,55392,199707,6674,26074,55587,0,12003,9298,0,8334,24354,59326,264887,30447,23519,239243,0,0,0,15894,15661,13331,14168,151514,0,56127,69153,35915,57180,115997,26504,5557,11635,24833,42099,7425,12739,5658,90239,23772,37210,41443,35238,39128,105443,29878,0,0,0,0,0,43976,29928,108942,18379,20541,25311,83516,0,0,0,0,8500,0,0,0,0,0,0,0,0
6180,0,0,0,0,0,0,0,0,74722,0,0,0,0,8081,91864,66695,36321,134030,81990,6924,19896,72939,0,0,52518,77486,0,52600,0,0,8237,0,4470,0,0,0,0,0,0,0,0,0,6523,0,0,0,8628,0,0,0,0,18110,0,0,0,0,0,0,0,0,0,36211,4816,16054,17262,0,49400,43917,5284,23247,59585,10888,33177,82898,13837,1933,21357,80342,27284,11321,19868,8215,33272,64511,14800,85591,41423,13875,0,0,0,2260,11336,21185,3660,16049,4674,31185,33898,61910,72003,16169,123689,8805,21047,91021,37666,0,5976,11741,0,15019,5505,0,37700,15723,13174,17883,8959,125637,47802,173958,35935,167458,71341,202213,7234,20117,15630,5218,38169,14026,37722,13254,53879,3518,11218,5007,15714,21604,8277,24741,28362,18409,123203,16180,34068,26992,6648,48555,176548,5602,24600,66751,0,0,0,0,10767,9797,58083,282037,30913,17299,245753,0,0,0,14143,15873,13399,12268,132747,0,56522,114444,38501,84051,103262,20477,5516,10860,27836,36129,5931,15030,9368,79381,24525,45546,41639,34819,38304,103614,31471,0,0,0,0,0,45319,24615,99864,16490,23907,12171,61447,0,0,0,0,8260,0,0,0,0,0,0,0,0
4497,0,0,0,0,0,0,0,0,73975,0,0,0,0,7355,90703,63442,36829,91808,89616,6396,21198,69999,0,0,38409,112114,0,47200,0,0,9292,0,4634,0,0,0,0,0,0,0,0,0,7908,0,0,0,8616,0,0,0,0,15865,0,0,0,0,0,0,0,0,0,39509,1282,20181,15796,0,38138,53579,5007,15625,66660,16274,34862,85931,13878,1302,20172,97580,35869,15302,20683,8718,25136,62272,14583,80702,54318,6089,0,0,0,3949,12741,13853,3391,10908,12511,33642,48584,81372,53070,19540,97021,1773,11900,85654,40947,0,8946,12925,0,17193,4540,0,36802,14486,14155,14363,8441,102506,68972,161939,31462,121338,120865,180351,9932,27557,27135,3996,36547,15214,38017,11667,52980,2948,11415,3960,16577,20226,7585,29335,28238,13155,112533,15448,26249,28898,6505,41633,138556,6567,24491,71955,0,0,0,0,15225,5283,54785,303865,32679,17214,250379,0,0,0,17922,15657,12421,10112,133327,0,56836,169594,43059,99351,105603,17347,5409,12168,36196,31368,6207,20303,13279,63691,25253,48861,42314,35113,38234,100856,32218,0,0,0,0,0,41620,22378,87627,17869,30481,14050,46386,0,0,0,0,9013,0,0,0,0,0,0,0,0
8452,0,0,0,0,0,0,0,0,81456,0,0,0,0,7496,83665,61864,15912,28224,85915,6829,22389,33990,0,0,48824,155439,0,45056,0,0,8487,0,8994,0,0,0,0,0,0,0,0,0,8248,0,0,0,9141,0,0,0,0,15505,0,0,0,0,0,0,0,0,0,43254,0,19104,13307,0,7297,62527,5440,14452,68526,19708,15548,84435,11788,1508,20358,101811,37580,15958,31262,11352,13469,57102,13714,73943,71829,2719,0,0,0,6344,12908,10724,2909,13917,17288,35282,66151,84148,30877,31424,95027,2308,12469,80798,31737,0,9638,15361,0,19886,0,0,31315,13424,13981,10579,9288,127921,92933,133940,30167,106585,156674,111670,21347,39588,33006,2478,32456,19100,37232,8023,52688,2699,11106,3928,17155,16688,10747,42913,26580,11104,72091,14521,8999,43310,12518,34007,84968,7445,24579,62907,0,0,0,0,16191,3798,39048,317498,31089,19089,241358,0,0,0,17326,16129,12256,9149,128517,0,57642,226137,44348,116383,102098,19194,5067,12683,41747,25447,6471,19717,14666,48599,24524,56295,41774,35437,42746,96045,32038,0,0,0,0,0,36630,17894,83069,17076,32848,16909,32994,0,0,0,0,9540,0,0,0,0,0,0,0,0
12908,0,0,0,0,0,0,0,0,82615,0,0,0,0,6616,69855,62517,14327,5482,87355,6389,21234,27240,0,0,50603,149594,0,39081,0,0,9794,0,10040,0,0,0,0,0,0,0,0,0,9152,0,0,0,10025,0,0,0,0,14407,0,0,0,0,0,0,0,0,0,47009,0,13417,13366,0,0,41024,5046,16704,75151,22525,19067,88936,10891,2761,13935,100976,40379,15014,33502,13440,9427,53342,12133,70653,105472,2781,0,0,0,7176,14323,6569,2916,16500,21713,36210,76261,78161,26344,31039,92063,1266,13404,75164,25014,0,9942,16734,0,24217,0,0,24404,12179,14995,8266,10553,114501,112663,116919,23305,88799,195265,33545,59638,45075,37324,2036,32155,21852,35862,8708,51506,2718,10596,3856,18269,10216,11163,43537,22589,8922,44156,12952,7636,68198,41233,24690,64420,8696,24210,61337,0,0,0,0,18378,2652,25735,324270,28541,19085,235547,0,0,0,16401,17112,12029,7990,129257,0,59172,256533,44150,125067,99447,20538,5126,15068,39793,26621,7370,16384,15652,41516,23668,62316,40897,36134,48274,92279,27615,0,0,0,0,0,30217,17525,75051,17760,33291,19342,9678,0,0,0,0,10085,0,0,0,0,0,0,0,0
20657,0,0,0,0,0,0,0,0,73083,0,0,0,0,6481,64672,66852,15394,0,91731,6903,22082,26657,0,0,47282,150920,0,26943,0,0,12575,0,11959,0,0,0,0,0,0,0,0,0,11280,0,0,0,10568,0,0,0,0,14696,0,0,0,0,0,0,0,0,0,51254,0,0,16942,0,0,40744,4358,28556,78318,22936,18200,94353,12249,2767,14463,100754,44169,19552,35232,16806,6515,50980,11336,64273,122034,6804,0,0,0,7599,14164,11940,2935,13345,22880,36063,75978,66361,24221,30551,80096,868,18056,68884,17267,0,6255,21788,0,30944,0,0,17388,11747,15739,6601,10611,73510,144033,94460,17746,82855,188857,20550,70487,42545,47723,1821,31197,24637,34909,9623,50703,2772,11520,4990,20411,7467,12805,39936,19595,8321,14516,11795,8446,100653,62785,7613,53321,10679,23179,55110,0,0,0,0,18947,2813,17885,336880,27924,25671,228246,0,0,0,14947,18569,0,7167,129398,0,58854,282974,42207,130707,92024,21405,4980,17021,36240,27119,5008,14457,14763,33886,23044,66314,41159,38434,47937,88287,25226,0,0,0,0,0,20117,20430,66327,19763,29768,25121,8389,0,0,0,0,9962,0,0,0,0,0,0,0,0
24952,0,0,0,0,0,0,0,0,66883,1009,0,0,0,5590,60632,65264,14998,0,92204,7809,23058,22106,0,0,41835,146161,0,12876,0,0,16314,0,11379,0,0,0,0,0,0,0,0,0,12522,0,0,0,11465,0,0,0,0,14851,0,0,0,0,0,0,0,0,0,53186,0,0,18682,0,0,40298,4442,36255,84541,23464,17094,98642,17827,2317,15196,105710,33970,27581,38549,19118,9240,46581,10598,57720,138315,21680,0,0,0,8179,13898,14554,3278,3611,20325,42501,62751,41136,21110,27830,68035,548,27571,60437,16548,0,5436,25601,0,27990,0,0,13917,11246,16482,7393,12210,50353,155729,83557,17531,68670,168777,12052,91508,43442,54036,2072,27787,27119,33744,10592,49713,3016,11209,4735,22583,7348,14594,34485,16385,6693,7396,10222,32359,112353,81550,14989,47089,11882,22915,50175,0,0,0,0,19856,2532,12673,325915,24213,32914,214483,0,0,0,14051,18626,0,6390,133747,0,59279,295262,41531,126958,87080,22644,4693,20110,28620,27936,4944,14536,10907,28072,22282,71545,40844,38795,51103,80512,22994,0,0,0,0,0,10135,22036,64384,19575,28199,33351,7686,0,0,0,0,9271,0,0,0,0,0,0,0,0
28858,0,0,0,0,0,0,0,0,57489,1649,0,0,0,4819,57649,65435,14295,0,92703,8413,24495,18921,0,0,41315,135382,0,9581,0,0,11834,0,7873,0,0,0,0,0,0,0,0,0,14281,0,0,0,12427,0,0,0,0,14808,0,0,0,0,0,0,0,0,0,55490,0,0,15526,0,0,38860,6701,35695,89249,23288,15880,92714,21634,2318,18846,101198,19306,35743,36797,19883,10205,42681,8789,53479,157114,50266,0,0,0,8585,14144,14114,3082,8772,23396,47422,65785,19282,20537,26180,61181,532,30835,58700,20388,0,4162,27844,0,23787,0,0,11268,11408,16586,8671,12263,45741,147202,73152,16794,54374,145438,10304,108759,45486,54933,2709,24782,26179,32591,10889,48829,2774,10606,4493,23389,7747,15963,32148,14492,5879,6801,9000,48516,115560,93726,23387,43810,13799,21857,50750,0,0,0,0,21658,2020,11322,309059,23166,34694,210080,0,0,0,13420,19366,0,5845,138555,0,57929,274458,42085,121999,79927,25437,4453,20131,23072,27906,8360,13146,8849,27210,20763,75076,41487,39662,51367,73122,21627,0,0,0,0,0,4314,24698,62123,18204,25434,43666,10412,0,0,0,0,9255,0,0,0,0,0,0,0,0
31178,0,0,0,0,0,0,0,0,51502,2623,195,1888,0,4511,58244,65355,14870,0,93186,8873,26591,15458,0,0,52741,120054,0,6926,0,0,5381,0,4835,0,0,0,0,0,0,0,0,0,16492,0,0,0,12346,0,0,0,0,16277,0,0,0,0,0,0,0,0,0,33617,0,0,0,0,0,37843,7809,38103,87959,24087,12768,92020,26397,1518,38184,84298,9915,33111,32633,22131,11727,39495,8270,44072,186997,88678,0,0,0,8846,13685,16611,3411,19262,12728,51263,69995,12189,26566,24873,50658,1008,34346,49935,25544,0,3352,31159,0,16607,0,0,10107,11494,17806,10601,15115,39269,142394,64450,16884,44588,130110,10786,127950,48698,55175,2538,22033,29131,30333,14294,47496,2639,8658,3704,25081,8756,16353,29165,14203,5454,6751,8663,46598,109531,87378,31592,46128,13886,21552,48926,0,0,0,0,8568,1164,11311,289819,22324,42478,220533,0,0,0,11892,18984,0,5028,139475,0,53394,272913,39869,116436,79420,27277,4595,23001,9541,28332,13625,12439,8724,25800,19917,70576,43890,38730,53436,67878,20180,0,0,0,0,0,1335,22508,61385,15917,22711,60180,9129,0,0,0,0,8627,0,0,0,0,0,0,0,0
32284,0,0,0,0,0,0,0,0,43105,2447,967,2560,0,4301,59821,66298,14626,0,99577,9242,30444,7513,0,0,62249,100606,0,5517,0,0,5137,0,1254,0,0,0,0,0,0,0,0,0,17215,0,0,0,13236,0,0,0,0,17948,0,0,0,0,0,0,0,0,0,36152,0,0,0,0,0,33657,8047,33536,90898,19086,9738,65630,27853,2908,40166,78904,8532,24468,21756,22621,11635,31443,4652,23339,192300,140584,0,0,0,7996,11679,17890,4126,34555,13251,49485,58312,13203,33660,28638,28578,2029,44345,39715,28397,0,3666,32159,0,4045,0,0,8059,11779,17649,15656,14031,21501,88877,52349,14932,33749,103653,9007,156066,52624,59623,2780,19097,27775,28479,21594,45887,3072,8970,3973,25801,10059,16783,26223,14991,4359,6725,9760,40057,112931,96383,48508,43337,14703,23798,49247,0,0,0,0,5574,1687,10547,242611,19902,39500,212273,0,0,0,11183,21828,0,4811,132794,0,48026,264403,40249,108682,69729,29519,5950,23201,5691,29285,14205,11185,10316,24995,15037,70742,43051,37980,55162,64391,18178,0,0,0,0,0,0,22778,57307,14703,17707,75278,5790,0,0,0,0,8072,0,0,0,0,0,0,0,0
36471,0,0,0,0,0,0,0,0,34434,2765,1513,2239,0,3897,63134,62754,10558,0,99273,9536,27742,2783,0,0,71586,93193,0,4871,0,0,5104,0,0,0,0,0,0,0,0,0,0,0,18948,0,0,0,12678,0,0,0,0,26771,0,0,0,0,0,0,0,0,0,39935,0,0,0,0,0,32610,8296,28878,91968,16065,7862,44262,26025,2362,34321,76809,8558,7081,22342,25878,11790,30253,5992,14170,167740,180861,0,0,0,7869,10620,21309,5313,40319,13899,44909,35561,16565,48581,38178,1912,3020,51677,21328,31398,0,5407,33480,0,0,0,0,6362,11791,18648,19437,15362,8823,68204,44323,11671,24730,83564,8791,161102,58916,55379,2915,17610,27679,27538,24990,45821,3229,9950,4698,27325,12163,17756,23231,13336,3383,7340,11600,24281,118244,101557,60626,46756,14600,27244,50935,0,0,0,0,6195,1575,9690,213562,18467,58333,181893,0,0,0,11229,21107,0,3827,149455,0,42489,230013,40585,99698,66678,30695,6512,23691,4820,30981,14761,9673,12328,22529,12038,68453,49446,38408,59391,63763,16657,0,0,0,0,0,0,24079,59570,14687,14307,85034,4067,0,0,0,0,7985,0,0,0,0,0,0,0,0
37787,0,0,0,0,0,0,0,0,32519,2352,1788,2494,0,3228,61825,55596,8727,0,99232,9387,27950,3456,0,0,75450,82517,0,4775,0,0,4732,0,0,0,0,0,0,0,0,0,0,0,18662,0,0,0,11598,0,0,0,0,34586,0,0,0,0,0,0,0,0,0,40889,0,0,0,0,0,29239,9713,23674,91407,10546,6233,40813,23271,3268,23397,77137,7558,6820,26763,43023,12815,29399,6680,12014,132320,216568,0,0,0,7471,9129,25238,6112,49169,15167,32841,19490,19072,63964,41415,1871,5500,57330,22553,36344,279,7218,34677,0,0,0,0,4696,11122,18180,20204,14033,4627,58231,45200,10205,18212,69904,8461,146594,62733,47024,2917,15356,25099,24888,26412,43070,3576,10614,4964,28684,13638,16926,23374,13122,3080,8568,13087,12895,112173,108526,69613,47387,14593,28557,51239,0,0,0,0,7335,1706,9035,180066,16801,37339,165920,0,0,0,11519,21142,0,0,193357,0,40306,222366,40039,81198,60780,30820,7410,23392,4817,31663,14389,9731,12872,21959,8775,64538,51064,37722,64225,59236,16074,0,0,0,0,0,0,24550,57953,15210,12167,92020,4222,0,0,0,0,7551,0,0,0,0,0,0,0,0
39189,0,0,0,0,0,0,0,0,37052,2396,1771,4709,0,2708,63163,54178,11602,0,101906,10243,32246,3842,0,0,79932,74283,0,5128,0,0,4580,0,0,0,0,0,0,0,0,0,0,0,16419,0,0,0,10581,0,0,0,0,39748,0,0,0,0,0,0,0,0,0,42881,0,0,0,0,0,26230,15337,19565,90100,2503,7219,35438,21252,4609,12591,76764,7553,8078,30052,52375,13537,29343,7336,9535,97619,237080,0,0,0,7324,8500,28968,5866,56355,12980,31605,12444,20267,76282,40643,2147,8642,56663,23812,38522,3365,8456,33105,0,0,0,0,4252,10548,18578,21621,11761,2862,56672,44358,7961,11341,64770,9192,144632,67201,36423,2908,14937,21009,24361,27542,39796,3611,11423,5369,32868,16229,14420,23069,14265,2282,8856,13885,3324,109253,102344,77279,46739,15930,27881,47802,0,0,0,0,7547,1841,9350,156639,15110,39108,147389,0,0,0,11560,20727,0,0,221779,0,36996,206593,37573,60925,58537,31079,7540,25176,4891,32376,12747,10499,13435,22223,7965,60973,52123,36219,71774,58265,15465,0,0,0,0,0,0,24397,56230,16153,10827,93456,3229,0,0,0,0,7385,0,0,0,0,0,0,0,0
39225,0,0,0,0,0,0,0,0,41665,3314,1903,6239,1211,2315,60894,55356,20199,0,101555,10445,33353,4446,0,0,89644,65181,0,4436,0,0,4518,0,0,0,0,0,0,0,0,0,0,0,16021,0,0,0,9356,0,0,0,0,63973,0,0,0,0,0,0,0,0,0,43451,0,0,0,0,0,24712,17862,19659,84911,962,8174,34793,17573,5026,6652,74856,8014,8343,27891,61692,16303,30397,8278,9296,79980,235750,0,0,0,6899,8416,37826,6438,59196,8399,29675,12810,21928,87524,37422,3765,14122,54447,23650,42873,5360,7872,31969,0,0,0,0,3893,9619,19000,20985,11515,2609,58105,44926,8847,6851,51558,8605,126054,68718,26891,2928,17693,18702,23516,30151,36272,3859,11713,6033,36249,16714,12289,24244,15928,2149,10432,15444,2914,108608,100872,82898,47300,16378,28239,43042,0,0,0,0,6853,2128,9072,149327,14417,41375,118788,0,0,0,12099,19245,0,0,234934,90987,35494,180775,37002,46116,54148,30309,8066,26628,5078,34202,9245,9891,14470,23272,7269,59673,54397,36078,80466,55495,14214,0,0,0,0,0,0,24582,54838,13986,9593,92968,2568,0,0,0,0,7060,0,0,0,0,0,0,0,0
38403,0,0,0,0,0,0,0,0,42817,4897,1543,7174,6116,2176,56497,52813,28063,0,98941,10389,34101,3897,0,0,92553,63563,0,3674,0,0,4724,0,0,0,0,0,0,0,0,0,0,0,13848,0,0,0,8481,0,0,0,0,84839,0,0,0,0,0,0,0,0,0,43880,0,0,0,0,0,22377,19941,19612,78885,570,11084,35455,12553,5819,0,67841,8090,9526,26356,70625,18441,30216,8186,9802,72528,222833,0,0,0,6487,8752,39752,6705,62327,10499,26779,21996,29233,90869,41456,21435,16348,38921,22223,43806,12644,6300,29944,0,0,0,0,3560,9112,19963,20001,12076,7091,55931,54354,17167,6998,44753,9025,98306,66309,24905,3270,19116,15615,21972,32552,32968,3880,12222,5759,40793,16153,9933,23818,18727,2557,10426,19531,2965,101133,97607,82294,47693,16910,28605,31522,0,0,0,0,4079,2641,9455,142562,13612,41368,115147,0,0,0,11279,18244,0,0,243836,0,33350,154527,34677,29409,50114,29948,8246,28824,5434,35451,6530,9489,13890,24181,6832,56716,55274,33469,86638,50606,13003,0,0,0,0,0,0,25629,55577,12130,9854,99134,2377,0,0,0,0,6919,0,0,0,0,0,0,0,0
37180,0,0,0,0,0,0,0,0,42646,6815,888,8663,10147,2292,52601,47970,41165,0,92831,9734,34147,3740,0,0,98698,63091,0,2544,0,0,4582,0,0,0,0,0,0,0,0,0,0,0,12807,0,0,0,7356,0,0,0,0,109996,0,0,0,0,0,0,0,0,0,42962,0,0,0,0,0,21674,21795,17820,68364,422,15167,34238,7530,10158,0,56195,8872,10536,22570,74662,20455,32796,7389,16427,73934,185383,0,0,0,6327,9780,29588,7279,64689,17056,17707,31617,36773,100994,55308,30068,17505,27688,21188,36886,18324,5587,27250,0,0,0,0,3008,8918,21127,17343,11999,12605,50363,70522,20892,7266,36895,9735,83992,75723,24657,4567,20642,12333,22125,34695,30588,3909,13684,6140,44960,16304,9194,21868,18618,5276,12328,23208,5385,100703,95159,89102,47507,14140,26266,21713,0,0,0,0,2978,1571,9377,139572,12905,41852,107909,0,0,0,8486,0,0,0,240819,0,30234,117463,32564,29676,44873,28428,8287,29392,5558,35310,6214,9035,12982,24675,6659,56457,56659,32627,87914,44775,11971,0,0,0,0,0,0,28630,55201,8988,11044,100829,2759,0,0,0,0,6766,0,0,0,0,0,0,0,0
34318,0,0,0,0,0,0,0,0,42473,9281,781,10314,12947,3201,47334,42774,51584,0,91355,9136,33077,3643,0,0,95432,60960,0,0,0,0,4646,0,0,459,0,0,0,0,0,0,0,0,13296,0,0,0,6269,0,0,0,0,124654,0,0,0,0,0,0,0,0,0,41600,0,0,0,0,0,18289,20158,20637,60582,884,22734,33074,4632,13358,0,34959,9220,13703,21515,77614,18217,31200,5933,24908,91860,156056,0,0,0,5782,11991,13615,8822,63501,21795,13031,35452,41196,112290,70719,37441,18782,16569,18529,23616,24432,4366,27601,0,0,0,0,1454,9480,21710,14096,12110,19584,41704,88330,22670,8118,33219,10932,64409,78107,32650,5940,24581,11412,17452,35953,28182,3814,14240,5939,49690,13921,8840,19054,18035,4389,13677,28675,7002,101774,86187,96231,47362,15358,31282,15129,0,0,0,0,1593,604,9829,129143,11511,43554,107192,0,0,0,7399,0,0,0,238332,0,26957,94377,27759,33697,39069,26564,8566,30900,5940,35532,6444,9475,11979,26717,6700,56631,55522,15840,83885,43536,11365,0,0,0,0,0,0,31158,53400,8593,11472,101462,4875,0,0,0,0,6673,0,0,0,0,0,0,0,0
30760,0,0,0,0,0,0,0,0,39269,10309,845,11189,16534,3614,41348,39167,57220,0,89712,9407,30630,7127,0,0,93739,52007,0,0,0,0,5100,0,0,1320,0,0,0,0,0,0,0,0,13560,0,0,0,4964,0,0,0,0,122517,0,0,0,0,0,0,0,0,0,36548,0,0,0,0,0,17185,18566,18640,50198,1733,29344,30803,4255,19557,0,14131,8506,17378,15624,81804,12827,32093,3714,34791,84567,128069,0,0,0,5256,13040,17029,13312,56075,18882,10072,43064,60300,91644,88608,43224,19276,8381,18295,19250,44613,4397,23483,0,0,0,0,0,9997,22131,9842,12193,26866,40643,101830,22496,10726,33824,13280,48859,77197,44892,8575,26742,11087,16748,36438,22919,3934,15247,5326,50011,11559,8260,16748,16473,4108,15449,34261,8944,99771,78344,100484,48745,14391,33563,14450,0,0,0,0,0,0,10256,116486,10256,44215,106215,0,0,0,0,0,0,0,239188,0,24528,81506,22699,38917,33680,25962,8779,34260,6658,32285,6677,9861,12245,38220,7092,55983,51928,13279,81186,39307,11587,0,0,0,0,0,0,35100,52536,8176,14296,106067,4638,0,0,0,0,6748,0,0,0,0,0,0,0,0
23393,0,0,0,0,0,0,0,0,35957,11190,552,11667,19365,4644,40172,36018,63193,0,89168,8189,28479,9664,0,0,86473,42502,0,0,0,0,5681,0,0,1340,0,0,0,0,0,0,0,0,13241,0,0,0,3894,0,0,0,0,141913,0,0,0,0,0,0,0,0,0,33748,0,0,0,0,0,14720,17256,14658,44034,2818,36485,29333,4113,23310,0,12432,8914,17594,17070,86646,7277,31434,2622,30042,80678,99823,0,0,0,4926,15656,17184,16288,33706,16507,10561,45608,92375,57507,107408,47181,30828,10012,18775,16543,47566,4358,24192,0,0,0,0,0,10152,23026,10220,12986,31617,39549,107557,33385,14538,33610,14738,35442,77838,56835,10185,29007,12432,16562,36002,17109,3956,14967,4863,48562,7345,7379,15087,15884,3829,17261,38251,10966,104856,65001,106456,50312,14062,31501,14257,0,0,0,0,0,0,10734,95801,9690,44456,106682,0,0,0,0,0,0,0,227114,0,22608,73202,19180,42459,31122,24082,8761,33188,6405,31315,7258,10905,13394,50705,7802,56520,45490,11085,80579,36445,11279,0,0,0,0,0,0,35902,50158,7193,18602,105716,5860,0,0,0,0,6797,0,0,0,0,0,0,0,0
